strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
170501090106,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090304,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090305,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090306,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090307,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090405,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090406,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090407,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090503,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090504,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090505,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090506,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501090507,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100104,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100105,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100106,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100107,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100108,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100205,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100206,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100207,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100304,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100305,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100306,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100307,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100308,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100309,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100310,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100311,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100312,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100405,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100406,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100407,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100503,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100504,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100505,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100506,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100507,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100601,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100602,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100603,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100604,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100605,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100606,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100607,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100608,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100701,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100702,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100703,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100704,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100705,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501100706,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110104,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110105,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110205,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110503,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110504,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110601,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110602,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110603,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110701,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110702,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110703,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110704,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110705,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501110706,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120104,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120105,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120304,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120305,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120405,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120503,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120601,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120602,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501120603,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130104,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130304,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130405,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130406,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130407,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130501,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130502,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130503,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130504,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130505,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130506,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130507,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130508,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130601,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130602,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130603,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130604,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130605,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130606,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130701,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130702,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130703,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130801,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130802,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130803,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130804,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130805,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130901,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130902,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501130903,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131001,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131002,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131003,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131104,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131105,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501131106,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140101,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140102,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140103,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140201,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140202,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140203,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140204,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140205,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140301,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140302,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140303,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140401,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140402,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140403,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140404,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
170501140405,mWSSKx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
